0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.319682,-0.444973,-0.384497,-0.432560,-0.433789,-0.297860,-0.313978,-0.669463,-0.570056,-0.659667,-0.380289,-0.262450,-0.526619,-0.431856,-0.174003,0.429094,-0.289997,-0.410132,-0.444636,-0.387491,-0.548765,-0.545545,-0.561378,-0.535928,-0.490258,-0.566308,-0.212127,-0.605559,-0.465172,-0.250084,0.173957,0.810980
-0.281016,-0.416412,-0.410215,-0.429126,-0.455587,-0.293791,-0.322676,-0.655579,-0.579317,-0.686497,-0.373171,-0.263245,-0.546892,-0.442347,-0.166088,0.436072,-0.165966,-0.350882,-0.395183,-0.394687,-0.452133,-0.452072,-0.558038,-0.507601,-0.479905,-0.559657,-0.212127,-0.628101,-0.491765,-0.262077,0.162569,0.774281
-0.346579,-0.451907,-0.426962,-0.467620,-0.479813,-0.304877,-0.333678,-0.668051,-0.599133,-0.687691,-0.380232,-0.267955,-0.548337,-0.448146,-0.171447,0.423910,-0.304385,-0.442951,-0.476210,-0.428894,-0.539957,-0.563973,-0.595912,-0.526819,-0.572143,-0.625201,-0.212127,-0.643715,-0.502550,-0.270891,0.150027,0.765845
-0.309590,-0.425121,-0.423124,-0.431691,-0.442568,-0.296374,-0.329787,-0.639729,-0.551552,-0.651633,-0.371791,-0.258058,-0.506443,-0.435750,-0.179700,0.446204,-0.262874,-0.407297,-0.445537,-0.398292,-0.480401,-0.539540,-0.581741,-0.548892,-0.555259,-0.594265,-0.212127,-0.607468,-0.461086,-0.184687,0.276139,0.882714
-0.357767,-0.468844,-0.434219,-0.475971,-0.474174,-0.304406,-0.336375,-0.655280,-0.592988,-0.689804,-0.377996,-0.267023,-0.556935,-0.465018,-0.167722,0.483417,-0.326257,-0.450977,-0.473754,-0.431657,-0.531725,-0.604240,-0.563690,-0.563813,-0.596228,-0.612625,-0.212127,-0.620093,-0.480149,-0.257610,0.157515,0.732786
-0.341851,-0.447113,-0.452178,-0.462954,-0.458763,-0.294842,-0.315313,-0.641219,-0.559164,-0.645097,-0.366318,-0.267285,-0.563850,-0.461856,-0.166631,0.537352,-0.306415,-0.441734,-0.459704,-0.403801,-0.478412,-0.561230,-0.572031,-0.498199,-0.560269,-0.636553,-0.212127,-0.621273,-0.527619,-0.299580,0.131882,0.787477
-0.316449,-0.436203,-0.434765,-0.462019,-0.492235,-0.304911,-0.331444,-0.619686,-0.622348,-0.701443,-0.373797,-0.274700,-0.560212,-0.455166,-0.172631,0.332973,-0.205893,-0.439644,-0.465866,-0.432642,-0.572246,-0.594199,-0.615488,-0.564752,-0.517714,-0.613248,-0.212127,-0.659603,-0.539659,-0.292506,0.182732,0.782728
-0.135201,-0.262022,-0.226206,-0.318832,-0.380247,-0.278298,-0.295876,-0.562541,-0.535013,-0.634914,-0.367969,-0.258234,-0.521456,-0.437899,-0.172733,0.331419,-0.243567,-0.335399,-0.363866,-0.340918,-0.487590,-0.554910,-0.559389,-0.525536,-0.510802,-0.588210,-0.212127,-0.607843,-0.506870,-0.295856,0.089617,0.662423
0.087764,-0.078392,-0.103728,-0.197495,-0.299468,-0.259562,-0.277468,-0.420613,-0.446242,-0.567921,-0.351616,-0.232552,-0.462444,-0.414731,-0.198892,0.210514,-0.092474,-0.205997,-0.247729,-0.257734,-0.450021,-0.487731,-0.494457,-0.477030,-0.527032,-0.518396,-0.212127,-0.525616,-0.450696,-0.274945,0.090125,0.631044
-0.144992,-0.334309,-0.293252,-0.325574,-0.331664,-0.271934,-0.303173,-0.515896,-0.492276,-0.592622,-0.370772,-0.249148,-0.516869,-0.405552,-0.131849,0.431669,-0.142639,-0.340608,-0.345846,-0.278793,-0.450184,-0.467087,-0.503734,-0.529619,-0.375440,-0.522522,-0.212127,-0.575385,-0.494917,-0.294626,0.116662,0.708829
-0.206050,-0.300149,-0.183488,-0.274006,-0.328694,-0.258982,-0.275505,-0.445827,-0.474598,-0.617051,-0.376152,-0.254351,-0.519239,-0.390186,-0.096084,0.605554,-0.208853,-0.302593,-0.277090,-0.223605,-0.332346,-0.478770,-0.465028,-0.444997,-0.352196,-0.515397,-0.212127,-0.537994,-0.490491,-0.289164,0.109934,0.719258
-0.171641,-0.283684,-0.259080,-0.291974,-0.323322,-0.260959,-0.270759,-0.471972,-0.445694,-0.588406,-0.348145,-0.240768,-0.474043,-0.393049,-0.137563,0.488131,-0.191517,-0.326648,-0.332067,-0.282613,-0.421829,-0.483518,-0.498895,-0.461303,-0.378218,-0.470106,-0.212127,-0.509629,-0.426126,-0.214057,0.254655,1.150841
-0.121106,-0.246659,-0.198984,-0.223582,-0.227296,-0.231993,-0.248605,-0.375950,-0.330180,-0.519998,-0.337744,-0.220062,-0.449875,-0.393983,-0.123057,0.654053,-0.126336,-0.270618,-0.270673,-0.191395,-0.321487,-0.373059,-0.408494,-0.441795,-0.302850,-0.458776,-0.212127,-0.381789,-0.343204,-0.177786,0.240754,0.862495
-0.180169,-0.279171,-0.242976,-0.303942,-0.332828,-0.264407,-0.281773,-0.496923,-0.472677,-0.595849,-0.354000,-0.245284,-0.480709,-0.389946,-0.117785,0.554239,-0.196417,-0.334156,-0.323511,-0.289531,-0.390718,-0.500766,-0.504220,-0.534038,-0.434366,-0.517552,-0.212127,-0.520620,-0.430666,-0.222204,0.215338,0.805002
-0.170977,-0.275765,-0.247337,-0.285300,-0.303156,-0.255983,-0.279442,-0.384657,-0.420164,-0.558251,-0.348997,-0.235511,-0.468755,-0.390423,-0.112442,0.554505,-0.201869,-0.316664,-0.301674,-0.271773,-0.406535,-0.464372,-0.479373,-0.491605,-0.380314,-0.463604,-0.212127,-0.500129,-0.404701,-0.199681,0.199909,0.761752
-0.167856,-0.253047,-0.195400,-0.285345,-0.285175,-0.251661,-0.268872,-0.440330,-0.399407,-0.516504,-0.353919,-0.235964,-0.476716,-0.407538,-0.132950,0.554013,-0.175278,-0.279264,-0.282431,-0.221729,-0.343864,-0.468239,-0.466909,-0.506468,-0.325864,-0.467816,-0.212127,-0.487364,-0.412352,-0.208215,0.181952,0.739569
-0.171090,-0.274473,-0.239358,-0.288033,-0.324231,-0.261933,-0.284875,-0.429256,-0.463699,-0.592152,-0.353786,-0.246633,-0.491521,-0.412010,-0.141907,0.484899,-0.192698,-0.324825,-0.302807,-0.272022,-0.415930,-0.502942,-0.474636,-0.517300,-0.440443,-0.531858,-0.212127,-0.532737,-0.455008,-0.248370,0.167744,0.750152
-0.176255,-0.279594,-0.259915,-0.310735,-0.347001,-0.267199,-0.282282,-0.477191,-0.463016,-0.610135,-0.360599,-0.248267,-0.497269,-0.404090,-0.136286,0.489321,-0.191811,-0.336726,-0.329597,-0.285659,-0.410198,-0.499166,-0.490177,-0.518564,-0.462649,-0.528253,-0.212127,-0.548720,-0.468116,-0.257101,0.154080,0.727078
-0.171803,-0.286831,-0.268582,-0.324163,-0.363856,-0.270039,-0.287452,-0.496823,-0.515883,-0.633172,-0.363148,-0.252649,-0.496390,-0.413630,-0.159618,0.464082,-0.193291,-0.356745,-0.357605,-0.304891,-0.405312,-0.478692,-0.507925,-0.540753,-0.444280,-0.540195,-0.212127,-0.555352,-0.474385,-0.262140,0.123153,0.757384
-0.233182,-0.347165,-0.377212,-0.386704,-0.444413,-0.291649,-0.306141,-0.519644,-0.545225,-0.669851,-0.363772,-0.247212,-0.507058,-0.414504,-0.151457,0.431094,-0.269740,-0.465101,-0.453926,-0.432128,-0.547997,-0.586733,-0.554868,-0.519567,-0.438283,-0.550794,-0.212127,-0.568359,-0.468417,-0.276872,0.106583,0.638775
-0.364069,-0.443446,-0.434763,-0.443642,-0.456431,-0.286938,-0.321053,-0.515259,-0.584511,-0.685986,-0.366076,-0.248325,-0.514226,-0.431512,-0.163492,0.403024,-0.250137,-0.483200,-0.502026,-0.467687,-0.512517,-0.576348,-0.578407,-0.601844,-0.521284,-0.577743,-0.212127,-0.592641,-0.498522,-0.285452,0.111797,0.638776
-0.326779,-0.449620,-0.463673,-0.466618,-0.477250,-0.289503,-0.322769,-0.572444,-0.591957,-0.700262,-0.365462,-0.257030,-0.522163,-0.439221,-0.144150,0.463099,-0.294480,-0.491931,-0.495803,-0.460432,-0.530130,-0.586571,-0.571689,-0.600899,-0.533718,-0.588092,-0.212127,-0.570646,-0.477628,-0.289198,0.069884,0.623232
-0.295244,-0.430225,-0.442186,-0.408522,-0.443089,-0.275964,-0.316721,-0.545982,-0.536782,-0.664094,-0.361112,-0.255606,-0.522425,-0.420169,-0.130914,0.669005,-0.083938,-0.407484,-0.441111,-0.393374,-0.472225,-0.551862,-0.562074,-0.593248,-0.609002,-0.528482,-0.212127,-0.542175,-0.457499,-0.272889,0.055901,0.678378
-0.326207,-0.440538,-0.407468,-0.461298,-0.447583,-0.285627,-0.312906,-0.573965,-0.596260,-0.715101,-0.369216,-0.260551,-0.510643,-0.389993,-0.105603,0.526679,-0.279080,-0.484050,-0.492374,-0.443450,-0.473268,-0.579934,-0.544947,-0.559721,-0.471304,-0.569067,-0.212127,-0.602558,-0.505307,-0.305345,0.052160,0.757834
0.190824,0.135946,0.304839,0.114180,-0.025942,-0.206815,-0.195011,-0.221491,-0.223513,-0.479892,-0.325075,-0.214872,-0.435373,-0.370669,-0.127684,0.472584,0.003940,-0.092085,-0.013509,0.042285,-0.114442,-0.311323,-0.273892,-0.409561,-0.300886,-0.349397,-0.212127,-0.418876,-0.429896,-0.292994,0.060909,0.727964
-0.136032,-0.278794,-0.244642,-0.316745,-0.376041,-0.267074,-0.291437,-0.474387,-0.509260,-0.646733,-0.350242,-0.245208,-0.487619,-0.414823,-0.157707,0.421449,-0.105413,-0.368530,-0.371656,-0.341524,-0.426794,-0.510409,-0.512493,-0.579474,-0.460487,-0.539705,-0.212127,-0.541751,-0.469182,-0.299597,0.032223,0.527423
-0.223285,-0.296660,-0.275850,-0.334260,-0.381682,-0.270449,-0.284923,-0.488908,-0.524607,-0.663044,-0.361163,-0.256369,-0.524131,-0.447214,-0.164883,0.418961,-0.312222,-0.417878,-0.400130,-0.372308,-0.445919,-0.503954,-0.513911,-0.583274,-0.520283,-0.567399,-0.212127,-0.586205,-0.516824,-0.347357,-0.014226,0.434767
-0.212789,-0.298901,-0.275326,-0.334419,-0.380683,-0.272186,-0.296159,-0.473038,-0.540450,-0.667495,-0.362848,-0.255787,-0.528560,-0.447657,-0.185821,0.375175,-0.295853,-0.423124,-0.400851,-0.375911,-0.444624,-0.493760,-0.519349,-0.536893,-0.476127,-0.578817,-0.212127,-0.592299,-0.522761,-0.349368,-0.017916,0.426673
-0.226842,-0.296229,-0.275002,-0.326626,-0.377648,-0.271011,-0.293932,-0.490934,-0.524583,-0.663980,-0.362345,-0.254399,-0.523651,-0.438445,-0.172098,0.377523,-0.314154,-0.412203,-0.385587,-0.369370,-0.437785,-0.488919,-0.514484,-0.563293,-0.471073,-0.570997,-0.212127,-0.592217,-0.524122,-0.341338,0.030445,0.508646
-0.150853,-0.262518,-0.262070,-0.265875,-0.347403,-0.261758,-0.288004,-0.465590,-0.538787,-0.664949,-0.357041,-0.242563,-0.507730,-0.430614,-0.142864,0.448816,-0.148553,-0.280590,-0.277502,-0.326523,-0.351646,-0.351890,-0.482597,-0.423184,-0.510726,-0.572100,-0.212127,-0.559331,-0.503730,-0.327632,0.022461,0.538466
-0.215702,-0.275106,-0.259763,-0.253439,-0.333143,-0.264588,-0.280252,-0.464916,-0.512748,-0.649580,-0.359371,-0.251424,-0.521689,-0.453764,-0.177473,0.446292,-0.278649,-0.353964,-0.305456,-0.305871,-0.438265,-0.439006,-0.518105,-0.555337,-0.517573,-0.549271,-0.212127,-0.553010,-0.502110,-0.339648,-0.000414,0.496004
-0.166873,-0.270945,-0.215310,-0.296810,-0.339807,-0.267427,-0.282948,-0.471701,-0.517002,-0.648758,-0.357833,-0.251938,-0.527614,-0.447387,-0.176494,0.451704,-0.294292,-0.391734,-0.374146,-0.337427,-0.459183,-0.485915,-0.522410,-0.557065,-0.455553,-0.566357,-0.212127,-0.565933,-0.509999,-0.339814,0.002950,0.486712
-0.194880,-0.267533,-0.228366,-0.268326,-0.325550,-0.267489,-0.284422,-0.456678,-0.513533,-0.605772,-0.362987,-0.251759,-0.514832,-0.447579,-0.184495,0.442546,-0.268105,-0.354113,-0.322259,-0.307955,-0.438195,-0.473152,-0.524178,-0.556572,-0.562142,-0.560098,-0.212127,-0.576401,-0.498192,-0.327989,0.001754,0.483677
-0.147294,-0.239738,-0.187837,-0.255709,-0.327761,-0.262610,-0.277179,-0.444921,-0.510595,-0.633594,-0.357708,-0.247022,-0.488150,-0.430370,-0.167006,0.470496,-0.232101,-0.346935,-0.341033,-0.321157,-0.415674,-0.432977,-0.509039,-0.533835,-0.521654,-0.552296,-0.212127,-0.550813,-0.476810,-0.299253,0.027226,0.511077
-0.168303,-0.187916,-0.208711,-0.282180,-0.350979,-0.267329,-0.284521,-0.459440,-0.510052,-0.646202,-0.360688,-0.249991,-0.522802,-0.450463,-0.182058,0.467824,-0.273445,-0.380856,-0.355745,-0.324491,-0.415065,-0.446436,-0.499516,-0.542141,-0.569554,-0.563051,-0.212127,-0.568238,-0.497386,-0.320102,0.027680,0.521396
-0.343156,-0.381312,-0.355114,-0.382861,-0.410581,-0.280196,-0.304515,-0.474297,-0.588085,-0.672002,-0.359280,-0.253963,-0.505625,-0.418808,-0.151420,0.476943,-0.353215,-0.447102,-0.432396,-0.386564,-0.463889,-0.496367,-0.552887,-0.521858,-0.589234,-0.546799,-0.212127,-0.570922,-0.478147,-0.286352,0.071508,0.543679
-0.280576,-0.340976,-0.323652,-0.381174,-0.412382,-0.278470,-0.301352,-0.492437,-0.575657,-0.645613,-0.363694,-0.259973,-0.551407,-0.453845,-0.146738,0.539304,-0.342953,-0.422731,-0.376505,-0.366915,-0.457282,-0.467625,-0.530584,-0.553061,-0.586426,-0.593448,-0.212127,-0.589436,-0.515285,-0.332115,0.051315,0.622691
-0.355078,-0.418186,-0.362815,-0.401240,-0.417597,-0.281673,-0.299106,-0.508043,-0.588601,-0.701143,-0.371486,-0.261481,-0.548927,-0.432358,-0.165696,0.453959,-0.318033,-0.462392,-0.451457,-0.429008,-0.485611,-0.466048,-0.538370,-0.522627,-0.583445,-0.574371,-0.212127,-0.618382,-0.523346,-0.336422,0.018569,0.534212
-0.318099,-0.340093,-0.268484,-0.376663,-0.418715,-0.272718,-0.268944,-0.538257,-0.548949,-0.696575,-0.351408,-0.251998,-0.542347,-0.504228,-0.186934,0.589530,-0.267623,-0.412713,-0.400511,-0.341401,-0.409667,-0.433193,-0.490770,-0.520898,-0.559896,-0.519844,-0.212127,-0.513994,-0.463089,-0.323627,0.060781,0.668255
-0.422482,-0.474312,-0.478499,-0.502827,-0.555073,-0.314645,-0.352312,-0.658940,-0.737851,-0.802269,-0.389099,-0.284664,-0.601379,-0.516229,-0.244184,0.152231,-0.453981,-0.566960,-0.554561,-0.545547,-0.612667,-0.582972,-0.635700,-0.655523,-0.804810,-0.671828,-0.212127,-0.767751,-0.635904,-0.435806,-0.106423,0.367352
-0.198531,-0.315215,-0.240731,-0.375240,-0.450614,-0.291005,-0.338123,-0.626809,-0.661630,-0.749854,-0.375365,-0.278588,-0.564439,-0.478912,-0.246079,0.097523,-0.325504,-0.464234,-0.396765,-0.436727,-0.557820,-0.518100,-0.562124,-0.569733,-0.756958,-0.640788,-0.212127,-0.747350,-0.607797,-0.433204,-0.112895,0.345725
-0.128140,-0.205843,-0.206414,-0.274854,-0.355350,-0.269915,-0.291341,-0.514198,-0.599335,-0.678194,-0.369535,-0.258920,-0.559938,-0.483621,-0.228805,0.103321,-0.248098,-0.362134,-0.330009,-0.313496,-0.453550,-0.463964,-0.512862,-0.548832,-0.557131,-0.569016,-0.212127,-0.694052,-0.601718,-0.431323,-0.064546,0.370571
-0.077730,-0.144175,-0.094632,-0.150312,-0.264080,-0.249242,-0.245207,-0.386678,-0.485911,-0.605213,-0.350815,-0.242204,-0.529468,-0.491856,-0.251847,0.095459,-0.198724,-0.273957,-0.243171,-0.193463,-0.304376,-0.337978,-0.434726,-0.479184,-0.382688,-0.504871,-0.212127,-0.631671,-0.572445,-0.438645,-0.139033,0.310167
-0.184625,-0.203132,-0.181670,-0.260354,-0.345969,-0.266638,-0.285708,-0.499841,-0.576706,-0.674958,-0.369119,-0.253505,-0.551974,-0.487304,-0.254143,0.091342,-0.252245,-0.322184,-0.319668,-0.283336,-0.427102,-0.486565,-0.483045,-0.550431,-0.465774,-0.560600,-0.212127,-0.677475,-0.603109,-0.446847,-0.129696,0.314405
-0.168255,-0.207389,-0.212668,-0.255805,-0.349090,-0.267429,-0.278704,-0.550835,-0.607225,-0.692717,-0.372125,-0.257437,-0.561584,-0.492150,-0.249440,0.088539,-0.271324,-0.345597,-0.310226,-0.304969,-0.396873,-0.447530,-0.510983,-0.553851,-0.563711,-0.542502,-0.212127,-0.688900,-0.603174,-0.438208,-0.139095,0.314162
-0.089024,-0.097914,-0.111995,-0.174069,-0.255643,-0.196600,-0.260239,-0.475328,-0.514898,-0.609097,-0.354541,-0.239561,-0.512174,-0.461945,-0.219337,0.126891,-0.172298,-0.251896,-0.177306,-0.191988,-0.338149,-0.442238,-0.436232,-0.571077,-0.558004,-0.516633,-0.212127,-0.611347,-0.557197,-0.427086,-0.146070,0.333768
-0.165882,-0.208551,-0.213284,-0.274138,-0.357430,-0.211086,-0.291070,-0.541073,-0.563782,-0.667480,-0.370387,-0.250129,-0.538785,-0.482133,-0.240885,0.138698,-0.258670,-0.348201,-0.333820,-0.300104,-0.458074,-0.498635,-0.509246,-0.563340,-0.546290,-0.559541,-0.212127,-0.672235,-0.572591,-0.410227,-0.115188,0.408917
-0.167083,-0.198475,-0.210259,-0.273386,-0.342691,-0.173146,-0.273618,-0.500292,-0.570858,-0.659092,-0.359257,-0.246222,-0.546391,-0.507830,-0.254466,0.075502,-0.250089,-0.330385,-0.319803,-0.274970,-0.402362,-0.459270,-0.476154,-0.548399,-0.559276,-0.562421,-0.212127,-0.667255,-0.573107,-0.410454,-0.139249,0.312735
-0.183574,-0.198519,-0.245699,-0.265914,-0.346911,-0.186084,-0.283025,-0.537861,-0.577138,-0.654838,-0.369491,-0.247181,-0.567673,-0.514446,-0.265349,0.081499,-0.234068,-0.361413,-0.309444,-0.287330,-0.392062,-0.442498,-0.477102,-0.519416,-0.576755,-0.562528,-0.212127,-0.681806,-0.594008,-0.461174,-0.162260,0.276621
-0.200586,-0.219553,-0.236656,-0.293986,-0.358665,-0.195337,-0.285043,-0.552212,-0.581056,-0.659075,-0.372267,-0.259831,-0.568092,-0.489187,-0.237750,0.133373,-0.311632,-0.370382,-0.339017,-0.318636,-0.435741,-0.510086,-0.507627,-0.545130,-0.554486,-0.571851,-0.212127,-0.705644,-0.609138,-0.453771,-0.146069,0.393126
-0.202784,-0.196907,-0.204960,-0.292262,-0.355910,-0.181560,-0.288429,-0.540640,-0.583410,-0.671285,-0.366994,-0.256737,-0.562196,-0.509585,-0.237821,0.077717,-0.220242,-0.364653,-0.346217,-0.320723,-0.423957,-0.510909,-0.493992,-0.564776,-0.506716,-0.575028,-0.212127,-0.705707,-0.608351,-0.456133,-0.172103,0.141400
-0.160619,-0.202915,-0.226005,-0.271629,-0.344160,-0.166281,-0.278583,-0.541086,-0.532993,-0.637746,-0.364911,-0.255763,-0.564183,-0.521944,-0.254183,0.016808,-0.133901,-0.293952,-0.306587,-0.278426,-0.398590,-0.480557,-0.492203,-0.540506,-0.530543,-0.538912,-0.212127,-0.690428,-0.605937,-0.447825,-0.060157,0.634489
0.020065,-0.052481,0.087308,-0.119488,-0.185074,-0.139564,-0.233741,-0.428611,-0.461359,-0.537042,-0.354037,-0.241643,-0.553272,-0.525554,-0.250940,0.087357,-0.047790,-0.181121,-0.176803,-0.110541,-0.362540,-0.463500,-0.385623,-0.468743,-0.383867,-0.416805,-0.212127,-0.615886,-0.572421,-0.442584,-0.138875,0.292404
-0.352808,-0.369649,-0.454436,-0.482010,-0.500718,-0.187840,-0.326715,-0.653373,-0.669156,-0.748573,-0.375944,-0.272392,-0.590817,-0.531727,-0.265322,0.051399,-0.340020,-0.474974,-0.486362,-0.477070,-0.558800,-0.612894,-0.571738,-0.645640,-0.647885,-0.643647,-0.212127,-0.766116,-0.640628,-0.454712,-0.142082,0.318371
-0.343781,-0.373412,-0.437259,-0.479151,-0.499510,-0.180207,-0.313528,-0.628543,-0.687063,-0.745466,-0.376122,-0.271887,-0.588477,-0.532183,-0.264106,0.073868,-0.326013,-0.436863,-0.458797,-0.453057,-0.546102,-0.620945,-0.557219,-0.659039,-0.610352,-0.605244,-0.212127,-0.767229,-0.640736,-0.453106,-0.151705,0.301916
-0.348238,-0.373502,-0.437857,-0.481006,-0.496277,-0.182185,-0.320674,-0.676701,-0.696769,-0.751150,-0.382133,-0.272196,-0.585190,-0.533002,-0.260982,0.064022,-0.310164,-0.449777,-0.462617,-0.450887,-0.552175,-0.619649,-0.571635,-0.652035,-0.632643,-0.617556,-0.212127,-0.770253,-0.638866,-0.452703,-0.149146,0.291477
-0.258944,-0.277791,-0.318871,-0.338199,-0.350026,-0.141312,-0.260427,-0.593959,-0.573442,-0.629125,-0.354533,-0.254223,-0.569937,-0.533161,-0.269830,0.051655,-0.225181,-0.321632,-0.312993,-0.315091,-0.335123,-0.502823,-0.478363,-0.546492,-0.489664,-0.532299,-0.212127,-0.670853,-0.613186,-0.427835,-0.117832,0.322497
-0.120360,-0.168077,-0.178997,-0.263025,-0.339710,-0.157650,-0.264900,-0.553600,-0.494184,-0.626669,-0.354531,-0.257904,-0.549832,-0.512654,-0.259734,0.003105,-0.167902,-0.255838,-0.237130,-0.256761,-0.377365,-0.484922,-0.461238,-0.593312,-0.513066,-0.492524,-0.212127,-0.696627,-0.607845,-0.454053,-0.166658,0.244097
-0.125511,-0.175589,-0.176518,-0.231433,-0.308513,-0.148206,-0.251200,-0.539313,-0.550921,-0.642944,-0.361948,-0.251962,-0.544303,-0.495898,-0.244043,0.065356,-0.161332,-0.231872,-0.191285,-0.232253,-0.356486,-0.458773,-0.450519,-0.574468,-0.523805,-0.512580,-0.212127,-0.684324,-0.586532,-0.423591,-0.144514,0.282492
-0.082247,-0.156580,-0.179365,-0.237298,-0.342415,-0.148392,-0.269696,-0.554062,-0.536257,-0.624841,-0.361782,-0.250484,-0.537023,-0.495961,-0.230518,0.145026,-0.149131,-0.247464,-0.225089,-0.263516,-0.335128,-0.405957,-0.447542,-0.530954,-0.485320,-0.463602,-0.212127,-0.648165,-0.561049,-0.400706,-0.104666,0.320240
-0.137343,-0.188366,-0.211293,-0.297247,-0.371615,-0.160280,-0.276882,-0.556342,-0.540045,-0.661059,-0.361963,-0.254157,-0.550160,-0.499999,-0.232429,0.130352,-0.170298,-0.273235,-0.260433,-0.296400,-0.381946,-0.477152,-0.459498,-0.568130,-0.528432,-0.521423,-0.212127,-0.674025,-0.590348,-0.425728,-0.147747,0.314388
-0.131420,-0.207270,-0.213712,-0.282778,-0.367170,-0.159885,-0.281070,-0.557057,-0.581169,-0.678614,-0.363454,-0.257313,-0.559267,-0.503679,-0.224257,0.119319,-0.178725,-0.278882,-0.272437,-0.302720,-0.376237,-0.456570,-0.460490,-0.538230,-0.534057,-0.513592,-0.212127,-0.691070,-0.607402,-0.431060,-0.128664,0.271662
-0.139331,-0.209552,-0.211807,-0.292959,-0.366180,-0.156647,-0.281808,-0.535952,-0.567719,-0.671321,-0.361343,-0.255243,-0.554656,-0.496043,-0.206091,0.158314,-0.187004,-0.277151,-0.277223,-0.306350,-0.399235,-0.460677,-0.431896,-0.564593,-0.559196,-0.516760,-0.212127,-0.681485,-0.612066,-0.436146,-0.111386,0.323727
-0.076262,-0.211773,-0.201288,-0.263981,-0.339275,-0.158906,-0.265788,-0.505745,-0.551208,-0.637384,-0.362459,-0.253454,-0.506139,-0.418794,-0.153801,0.204751,-0.073632,-0.221826,-0.195544,-0.234330,-0.340081,-0.416884,-0.426767,-0.549614,-0.540443,-0.496838,-0.212127,-0.675879,-0.594645,-0.387908,-0.044614,0.415990
-0.105600,-0.170857,-0.174616,-0.245814,-0.293528,-0.150648,-0.256614,-0.456264,-0.521023,-0.603312,-0.355819,-0.256161,-0.568847,-0.501624,-0.187640,0.226803,-0.171577,-0.223210,-0.191664,-0.170648,-0.313206,-0.433260,-0.360723,-0.515713,-0.500300,-0.475211,-0.212127,-0.642503,-0.601829,-0.431914,-0.044270,0.767161
-0.120966,-0.182161,-0.214262,-0.276769,-0.357219,-0.161438,-0.272340,-0.522870,-0.557422,-0.652158,-0.364999,-0.257308,-0.558910,-0.514950,-0.256297,0.076945,-0.190227,-0.254521,-0.252207,-0.268650,-0.387902,-0.476074,-0.446825,-0.574062,-0.523927,-0.524748,-0.212127,-0.676507,-0.609554,-0.406575,-0.014187,0.597798
-0.112503,-0.169079,-0.207721,-0.276125,-0.349152,-0.161642,-0.275776,-0.510351,-0.557989,-0.647164,-0.364172,-0.254417,-0.559196,-0.522662,-0.264706,0.054072,-0.188651,-0.270706,-0.258084,-0.271341,-0.367859,-0.475022,-0.465062,-0.595267,-0.544152,-0.510565,-0.212127,-0.684961,-0.611694,-0.433616,-0.085172,0.425036
-0.136728,-0.208519,-0.215920,-0.287062,-0.354989,-0.158295,-0.279458,-0.523196,-0.557466,-0.661439,-0.364101,-0.257094,-0.563535,-0.519639,-0.257286,0.076715,-0.206648,-0.276942,-0.273487,-0.275983,-0.388006,-0.476782,-0.461866,-0.590057,-0.611086,-0.539598,-0.212127,-0.678386,-0.609501,-0.430750,-0.081070,0.433294
0.176539,0.057104,0.065824,-0.004466,-0.140618,-0.154342,-0.208032,-0.343364,-0.387463,-0.559202,-0.356719,-0.232041,-0.503795,-0.487079,-0.246012,0.090923,0.063769,-0.025427,0.039329,0.035413,-0.191529,-0.303439,-0.294564,-0.431217,-0.376390,-0.457357,-0.212127,-0.581052,-0.564532,-0.422404,-0.074001,0.440684
-0.199645,-0.311701,-0.406843,-0.426757,-0.493484,-0.187643,-0.328738,-0.652128,-0.640124,-0.746900,-0.383114,-0.274095,-0.592048,-0.540023,-0.267783,0.069530,-0.285949,-0.363754,-0.415622,-0.433950,-0.529362,-0.624809,-0.548459,-0.694365,-0.665983,-0.602229,-0.212127,-0.737356,-0.644477,-0.436713,-0.087830,0.431953
-0.339267,-0.405787,-0.460860,-0.486367,-0.529877,-0.179802,-0.331030,-0.601359,-0.687163,-0.772639,-0.380758,-0.279934,-0.598543,-0.541098,-0.264585,0.072243,-0.360914,-0.423382,-0.456566,-0.477165,-0.533607,-0.615997,-0.558313,-0.691407,-0.767002,-0.617586,-0.212127,-0.750399,-0.648236,-0.437705,-0.084344,0.440786
-0.328998,-0.405649,-0.460204,-0.471347,-0.528256,-0.218752,-0.335011,-0.622537,-0.653306,-0.768963,-0.384152,-0.283415,-0.600612,-0.540489,-0.262569,0.074165,-0.350474,-0.426978,-0.444659,-0.471126,-0.528903,-0.608818,-0.551858,-0.679843,-0.721786,-0.605101,-0.212127,-0.751498,-0.649667,-0.438504,-0.075609,0.440796
-0.293184,-0.337176,-0.416735,-0.420569,-0.466569,-0.147676,-0.295324,-0.619523,-0.595619,-0.630627,-0.360311,-0.264752,-0.546237,-0.502433,-0.227607,0.137633,-0.258490,-0.333312,-0.355290,-0.387830,-0.381542,-0.516600,-0.455948,-0.636337,-0.696688,-0.515471,-0.212127,-0.646169,-0.529618,-0.338505,-0.009361,0.585140
